ንዝነበረ	nɨzɨnəbərə	be-SBJ.3SG.MASC-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበረት	nɨzɨnəbərət	be-SBJ.3SG.FEM-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበረን	nɨzɨnəbərən	be-SBJ.3SG.MASC-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበሩ	nɨzɨnəbəru	be-SBJ.3PL.MASC-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበራ	nɨzɨnəbəra	be-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበርኩ	nɨzɨnəbərɨku	be-SBJ.1SG-MOOD.PERF.REL	which did be	ነበረ		
ንዝነበሮ	nɨzɨnəbəro	be-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PERF.REL	which did be	ነበረ		
ንዝነብሩ	nɨzɨnəbɨru	be-SBJ.3PL.MASC-MOOD.IMPERF.REL	which be	ነበረ		
ንዝነብር	nɨzɨnəbɨr	be-SBJ.3SG.MASC-MOOD.IMPERF.REL	which be	ነበረ		
ንዝኣምኑሉ	nɨzɨʔamɨnulu	ʔəmənə-SBJ.3PL.MASC-OBJ.3SG.MASC.PREP-MOOD.IMPERF.REL	which ʔəmənə	አመነ		
ንዝካየድ	nɨzɨkajəd	təxajədə-SBJ.3SG.MASC-MOOD.IMPERF.RECIP.PASS.REL	which was təxajədə each other	ተኻየደ		
ንዝክሮም	nɨzɨkɨrom	remember-SBJ.1PL-OBJ.3PL.MASC-MOOD.IMPERF	remember	ዘከረ		
ንዝኽእሉ	nɨzɨxɨʔɨlu	suffer-SBJ.3PL.MASC-MOOD.IMPERF.REL	which suffer	ከኣለ		
ንዝኽእል	nɨzɨxɨʔɨl	suffer-SBJ.1SG-MOOD.IMPERF.REL	which suffer	ከኣለ		
ንዝኾኑ	nɨzɨxonu	be-SBJ.3PL.MASC-MOOD.IMPERF.REL	which be	ኮነ		
ንዝወሃበኒ	nɨzɨwəhabəni	təwəhabə-SBJ.3SG.MASC-OBJ.1SG-MOOD.IMPERF.PASS.REL	which was təwəhabə	ተወሃበ		
ንዝወጽእ	nɨzɨwət͡sʼɨʔ	overcome-SBJ.3SG.MASC-MOOD.IMPERF.REL	which overcome	ወጽአ		
ንዝዓነወ	nɨzɨʕanəwə	ʕənəwə-SBJ.3SG.MASC-MOOD.PERF.REL	which did ʕənəwə	ዐነወ		
ንዝዛረብ	nɨzɨzarəb	say-SBJ.3SG.MASC-MOOD.IMPERF.RECIP.PASS.REL	which was say each other	ተዛረበ		
ንዝደለዮ	nɨzɨdələjo	will-SBJ.1SG-OBJ.3SG.MASC-MOOD.GERNDV.REL	which will	ደለየ		
ንዝደልዩ	nɨzɨdəlɨju	will-SBJ.3PL.MASC-MOOD.IMPERF.REL	which will	ደለየ		
ንዝገበርኩዎ	nɨzɨɡəbərɨkuwo	do-SBJ.1SG-OBJ.3SG.MASC-MOOD.PERF.REL	which did do	ገበረ		
ንዝገበሮ	nɨzɨɡəbəro	do-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PERF.REL	which did do	ገበረ		
ንዝገብርዎ	nɨzɨɡəbɨrɨwo	do-SBJ.3PL.MASC-OBJ.3SG.MASC-MOOD.IMPERF.REL	which do	ገበረ		
ንዝግበር	nɨzɨɡɨbər	administration-SBJ.3SG.MASC-MOOD.IMPERF.PASS.REL	which was administration	ተገብረ		
ንዝጐደሎ	nɨzɨɡʷədəlo	be absent-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PERF.REL	which did be absent	ጎደለ		
ንዝጸንሔ	nɨzɨt͡sʼənɨħe	stay-SBJ.3SG.MASC-MOOD.PERF.REL	which did stay	ጸንሐ		
ንዝፈልጦን	nɨzɨfəlɨtʼon	tell-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.IMPERF.REL	which tell	ፈለጠ		
ንዝፍጽምዎ	nɨzɨfɨt͡sʼɨmɨwo	do-SBJ.3PL.MASC-OBJ.3SG.MASC-MOOD.IMPERF.REL	which do	ፈጸመ		
ንደሊ	nɨdəli	will-SBJ.1PL-MOOD.IMPERF	will	ደለየ		
ንደፍር	nɨdəfɨr	dare-SBJ.1PL-MOOD.IMPERF	dare	ደፈረ		
ንጅምር	nɨd͡ʒɨmɨr	go-SBJ.1PL-MOOD.IMPERF	go	ጀመረ		
ንገረኒ	nɨɡərəni	tell-SBJ.2SG.MASC-OBJ.1SG-MOOD.IMP	tell	ነገረ		
ንገብር	nɨɡəbɨr	do-SBJ.1PL-MOOD.IMPERF	do	ገበረ		
ንገብሮ	nɨɡəbɨro	do-SBJ.1PL-OBJ.3SG.MASC-MOOD.IMPERF	do	ገበረ		
ንገዛእ	nɨɡəzaʔ	buy-SBJ.1PL-MOOD.IMP.PASS	was buy	ተገዝአ		
ንግበር	nɨɡɨbər	administration-SBJ.1PL-MOOD.IMPERF.PASS	was administration	ተገብረ		
ንጓዓዝ	nɨɡʷaʕaz	təɡʷaʕəzə-SBJ.1PL-MOOD.IMP.RECIP.PASS	was təɡʷaʕəzə each other	ተጓዐዘ		
ንጠቕሶ	nɨtʼəqʰɨso	provide-SBJ.1PL-OBJ.3SG.MASC-MOOD.IMPERF	provide	ጠቐሰ		
ንጠንቀቕ	nɨtʼənɨqəqʰ	tətʼənɨqəqʰə-SBJ.1PL-MOOD.IMP.PASS	was tətʼənɨqəqʰə	ተጠንቀቐ		
ንጹርን	nɨt͡sʼurɨn	t͡sʼorə-SBJ.1PL-MOOD.IMP	t͡sʼorə	ጾረ		
ንጽበ	nɨt͡sʼɨbə	expect-SBJ.1PL-MOOD.IMPERF.PASS	was expect	ተጸበየ		
ንጽውዕ	nɨt͡sʼɨwɨʕ	call-SBJ.1PL-MOOD.IMPERF	call	ጸውዐ		
ንፈልጥ	nɨfəlɨtʼ	tell-SBJ.1PL-MOOD.IMPERF	tell	ፈለጠ		
ንፈልጦ	nɨfəlɨtʼo	tell-SBJ.1PL-OBJ.3SG.MASC-MOOD.IMPERF	tell	ፈለጠ		
ንፈልጦም	nɨfəlɨtʼom	tell-SBJ.1PL-OBJ.3PL.MASC-MOOD.IMPERF	tell	ፈለጠ		
ንፈቱ	nɨfətu	like-SBJ.1PL-MOOD.IMPERF	like	ፈተወ		
ንፈትን	nɨfətɨn	try-SBJ.1PL-MOOD.IMP	try	ፈተነ		
ኢለ	ʔilə	say-SBJ.1SG-MOOD.GERNDV	say	በለ		
ኢለን	ʔilən	say-SBJ.3PL.FEM-MOOD.GERNDV	say	በለ		
ኢሉ	ʔilu	say-SBJ.3SG.MASC-MOOD.GERNDV	say	በለ		
ኢሉኒ	ʔiluni	say-SBJ.3SG.MASC-OBJ.1SG-MOOD.GERNDV	say	በለ		
ኢሉና	ʔiluna	say-SBJ.3SG.MASC-OBJ.1PL-MOOD.GERNDV	say	በለ		
ኢሉካ	ʔiluka	say-SBJ.3SG.MASC-OBJ.2SG.MASC-MOOD.GERNDV	say	በለ		
ኢሉዋ	ʔiluwa	say-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.GERNDV	say	በለ		
ኢሉዎም	ʔiluwom	say-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.GERNDV	say	በለ		
ኢላ	ʔila	say-SBJ.3SG.FEM-MOOD.GERNDV	say	በለ		
ኢልና	ʔilɨna	say-SBJ.1PL-MOOD.GERNDV	say	በለ		
ኢልናያ	ʔilɨnaja	say-SBJ.1PL-OBJ.3SG.FEM-MOOD.GERNDV	say	በለ		
ኢልኩም	ʔilɨkum	say-SBJ.2PL.MASC-MOOD.GERNDV	say	በለ		
ኢልኪ	ʔilɨki	say-SBJ.2SG.FEM-MOOD.GERNDV	say	በለ		
ኢልካ	ʔilɨka	say-SBJ.2SG.MASC-MOOD.GERNDV	say	በለ		
ኢልዎ	ʔilɨwo	say-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.GERNDV	say	በለ		
ኢልዎም	ʔilɨwom	say-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.GERNDV	say	በለ		
ኢሎም	ʔilom	say-SBJ.3PL.MASC-MOOD.GERNDV	say	በለ		
ኢሎምዎ	ʔilomɨwo	say-SBJ.3PL.MASC-OBJ.3SG.MASC-MOOD.GERNDV	say	በለ		
ኢና	ʔina	ʔɨj-SBJ.1PL	ʔɨj	እይ		
ኢናኸ	ʔinaxə	ʔɨj-SBJ.1PL	ʔɨj	እይ		
ኢኹም	ʔixum	ʔɨj-SBJ.2PL.MASC	ʔɨj	እይ		
ኢኻ	ʔixa	ʔɨj-SBJ.2SG.MASC	ʔɨj	እይ		
ኢየ	ʔijə	ʔɨj-SBJ.1SG	ʔɨj	እይ		
ኢየን	ʔijən	ʔɨj-SBJ.3PL.FEM	ʔɨj	እይ		
ኢዩ	ʔiju	ʔɨj-SBJ.3SG.MASC	ʔɨj	እይ		
ኢያ	ʔija	ʔɨj-SBJ.3SG.FEM	ʔɨj	እይ		
ኢዮም	ʔijom	ʔɨj-SBJ.3PL.MASC	ʔɨj	እይ		
ኣለሙ	ʔaləmu	ʔələmə-SBJ.3PL.MASC-MOOD.PERF	did ʔələmə	አለመ		
ኣለኒ	ʔaləni	provide-SBJ.2SG.MASC-OBJ.1SG-MOOD.IMP.TRANS	provide	ኣለየ		
ኣለና	ʔaləna	ʔələjə-SBJ.1PL-MOOD.PERF	did ʔələjə	አለየ		
ኣለናልካ	ʔalənalɨka	ʔələjə-SBJ.1PL-OBJ.2SG.MASC.PREP-MOOD.PERF	did ʔələjə	አለየ		
ኣለን	ʔalən	ʔələjə-SBJ.3PL.FEM-MOOD.GERNDV	ʔələjə	አለየ		
ኣለኹ	ʔaləxu	ʔələjə-SBJ.1SG-MOOD.PERF	did ʔələjə	አለየ		
ኣለኹም	ʔaləxum	provide-SBJ.2PL.MASC-MOOD.PERF.TRANS	did provide	ኣለየ		
ኣለኺ	ʔaləxi	exist-SBJ.2SG.FEM-MOOD.PRES	exist	ኣሎ		
ኣለኻ	ʔaləxa	ʔələjə-SBJ.2SG.MASC-MOOD.PERF	did ʔələjə	አለየ		
ኣለወን	ʔaləwən	exist-SBJ.3SG.MASC-OBJ.3PL.FEM-MOOD.PRES	exist	ኣሎ		
ኣለዉ	ʔaləwu	exist-SBJ.3PL.MASC-MOOD.PRES	exist	ኣሎ		
ኣለዉና	ʔaləwuna	exist-SBJ.3PL.MASC-OBJ.1PL-MOOD.PRES	exist	ኣሎ		
ኣለዉዎ	ʔaləwuwo	exist-SBJ.3PL.MASC-OBJ.3SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣለዋ	ʔaləwa	exist-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.PRES	exist	ኣሎ		
ኣለዎ	ʔaləwo	exist-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣለዎም	ʔaləwom	exist-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.PRES	exist	ኣሎ		
ኣለዎን	ʔaləwon	exist-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣለዓዒሉ	ʔaləʕaʕilu	ʔaləʕaʕələ-SBJ.3SG.MASC-MOOD.GERNDV.ITER.TRANS	ʔaləʕaʕələ	ኣለዓዐለ		
ኣሊና	ʔalina	provide-SBJ.2SG.FEM-OBJ.1PL-MOOD.IMP.TRANS	provide	ኣለየ		
ኣሊዮም	ʔalijom	provide-SBJ.2SG.FEM-OBJ.3PL.MASC-MOOD.IMP.TRANS	provide	ኣለየ		
ኣላ	ʔala	exist-SBJ.3SG.FEM-MOOD.PRES	exist	ኣሎ		
ኣላልየን	ʔalalɨjən	recognize-SBJ.1SG-OBJ.3PL.FEM-MOOD.IMP.RECIP.TRANS	recognize each other	ኣላለየ		
ኣላልዩንን	ʔalalɨjunɨn	recognize-SBJ.2PL.MASC-OBJ.1SG-MOOD.IMP.RECIP.TRANS	recognize each other	ኣላለየ		
ኣላታ	ʔalata	exist-SBJ.3SG.FEM-OBJ.3SG.FEM-MOOD.PRES	exist	ኣሎ		
ኣላትኒ	ʔalatɨni	exist-SBJ.3SG.FEM-OBJ.1SG-MOOD.PRES	exist	ኣሎ		
ኣልቢሳ	ʔalɨbisa	invest-SBJ.3SG.FEM-MOOD.GERNDV.TRANS	invest	ኣልበሰ		
ኣልዒለ	ʔalɨʕilə	hold-SBJ.1SG-MOOD.GERNDV.TRANS	hold	ኣልዓለ		
ኣልዒሉ	ʔalɨʕilu	hold-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	hold	ኣልዓለ		
ኣልዒልና	ʔalɨʕilɨna	hold-SBJ.1PL-MOOD.GERNDV.TRANS	hold	ኣልዓለ		
ኣልዒልካ	ʔalɨʕilɨka	hold-SBJ.2SG.MASC-MOOD.GERNDV.TRANS	hold	ኣልዓለ		
ኣልዒሎም	ʔalɨʕilom	hold-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	hold	ኣልዓለ		
ኣልዕል	ʔalɨʕɨl	hold-SBJ.1SG-MOOD.IMP.TRANS	hold	ኣልዓለ		
ኣልዩ	ʔalɨju	ʔələjə-SBJ.3SG.MASC-MOOD.GERNDV	ʔələjə	አለየ		
ኣልያቶ	ʔalɨjato	exist-SBJ.3SG.FEM-OBJ.3SG.MASC-MOOD.GERNDV	exist	ኣሎ		
ኣልጊሱ	ʔalɨɡisu	remove-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	remove	ኣልገሰ		
ኣሎ	ʔalo	exist-SBJ.3SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎኒ	ʔaloni	exist-SBJ.3SG.MASC-OBJ.1SG-MOOD.PRES	exist	ኣሎ		
ኣሎና	ʔalona	exist-SBJ.1PL-MOOD.PRES	exist	ኣሎ		
ኣሎን	ʔalon	exist-SBJ.3SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎኩም	ʔalokum	exist-SBJ.3SG.MASC-OBJ.2PL.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎካ	ʔaloka	exist-SBJ.3SG.MASC-OBJ.2SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎኹም	ʔaloxum	exist-SBJ.2PL.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎኻ	ʔaloxa	exist-SBJ.2SG.MASC-MOOD.PRES	exist	ኣሎ		
ኣሎዋ	ʔalowa	exist-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.PRES	exist	ኣሎ		
ኣሕሊፉ	ʔaħɨlifu	see-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	see	ኣሕለፈ		
ኣሕሊፍና	ʔaħɨlifɨna	see-SBJ.1PL-MOOD.GERNDV.TRANS	see	ኣሕለፈ		
ኣሕሊፍካ	ʔaħɨlifɨka	see-SBJ.2SG.MASC-MOOD.GERNDV.TRANS	see	ኣሕለፈ		
ኣሕሊፎም	ʔaħɨlifom	see-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	see	ኣሕለፈ		
ኣሕቲሞም	ʔaħɨtimom	ʔaħɨtəmə-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	ʔaħɨtəmə	ኣሕተመ		
ኣሕዲሩ	ʔaħɨdiru	nourish-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	nourish	ኣሕደረ		
ኣመለኻኽታ	ʔamələxaxɨta	mələxaxətə-SBJ.1SG-OBJ.3SG.FEM-MOOD.IMPERF.ITER.TRANS	mələxaxətə	መለኻኸተ		
ኣመልኪተ	ʔaməlɨkitə	mean-SBJ.1SG-MOOD.GERNDV.TRANS	mean	ኣመልከተ		
ኣመልኪቱ	ʔaməlɨkitu	mean-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	mean	ኣመልከተ		
ኣመልኪቶም	ʔaməlɨkitom	mean-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	mean	ኣመልከተ		
ኣመራርሓ	ʔamərarɨħa	ʔamərarɨħə-SBJ.2PL.FEM-MOOD.IMP.ITER.TRANS	ʔamərarɨħə	ኣመራርሐ		
ኣመራርሓን	ʔamərarɨħan	ʔamərarɨħə-SBJ.2PL.FEM-MOOD.IMP.ITER.TRANS	ʔamərarɨħə	ኣመራርሐ		
ኣመስኪሩ	ʔaməsɨkiru	exhibit-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	exhibit	ኣመስከረ		
ኣመስኪሩዎ	ʔaməsɨkiruwo	exhibit-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.GERNDV.TRANS	exhibit	ኣመስከረ		
ኣመስጊኖም	ʔaməsɨɡinom	thank-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	thank	ኣመስገነ		
ኣመጋግባን	ʔaməɡaɡɨban	ʔaməɡaɡəbə-SBJ.2SG.MASC-OBJ.3SG.FEM-MOOD.IMP.ITER.TRANS	ʔaməɡaɡəbə	ኣመጋገበ		
ኣመጻጽኣን	ʔamət͡sʼat͡sʼɨʔan	ʔamət͡sʼat͡sʼəjə-SBJ.2PL.FEM-OBJ.3SG.FEM-MOOD.IMP.ITER.TRANS	ʔamət͡sʼat͡sʼəjə	ኣመጻጸየ		
ኣሚነ	ʔaminə	ʔəmənə-SBJ.1SG-MOOD.GERNDV	ʔəmənə	አመነ		
ኣሚኑ	ʔaminu	ʔəmənə-SBJ.3SG.MASC-MOOD.GERNDV	ʔəmənə	አመነ		
ኣሚንካ	ʔaminɨka	ʔəmənə-SBJ.2SG.MASC-MOOD.GERNDV	ʔəmənə	አመነ		
ኣሚኖም	ʔaminom	ʔəmənə-SBJ.3PL.MASC-MOOD.GERNDV	ʔəmənə	አመነ		
ኣማሊኡ	ʔamaliʔu	supply-SBJ.3SG.MASC-MOOD.GERNDV.RECIP.TRANS	supply each other	ኣማልአ		
ኣማሊእና	ʔamaliʔɨna	supply-SBJ.1PL-MOOD.GERNDV.RECIP.TRANS	supply each other	ኣማልአ		
ኣማስያና	ʔamasɨjana	ʔamasəjə-SBJ.2PL.FEM-OBJ.1PL-MOOD.IMP.TRANS	ʔamasəjə	ኣማሰየ		
ኣማውታ	ʔamawɨta	ʔamawətə-SBJ.1SG-OBJ.3SG.FEM-MOOD.IMPERF.RECIP.TRANS	ʔamawətə each other	ኣማወተ		
ኣማዕበልኩ	ʔamaʕɨbəlɨku	ʔaməʕɨbələ-SBJ.1SG-MOOD.PERF.TRANS	did ʔaməʕɨbələ	ኣመዕበለ		
ኣማዕቢላቶ	ʔamaʕɨbilato	ʔaməʕɨbələ-SBJ.3SG.FEM-OBJ.3SG.MASC-MOOD.GERNDV.TRANS	ʔaməʕɨbələ	ኣመዕበለ		
ኣምሓራ	ʔamɨħara	ʔamɨħarə-SBJ.3PL.FEM-MOOD.PERF.TRANS	did ʔamɨħarə	ኣምሓረ		
ኣምሓራን	ʔamɨħaran	ʔamɨħarə-SBJ.3PL.FEM-MOOD.PERF.TRANS	did ʔamɨħarə	ኣምሓረ		
ኣምሪሑ	ʔamɨriħu	trend-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	trend	ኣምርሐ		
ኣምሲሉ	ʔamɨsilu	play-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	play	ኣምሰለ		
ኣምሲላ	ʔamɨsila	play-SBJ.3SG.FEM-MOOD.GERNDV.TRANS	play	ኣምሰለ		
ኣምሲልካ	ʔamɨsilɨka	play-SBJ.2SG.MASC-MOOD.GERNDV.TRANS	play	ኣምሰለ		
ኣምሲሎም	ʔamɨsilom	play-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	play	ኣምሰለ		
ኣምዚኖም	ʔamɨzinom	ʔamɨzənə-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	ʔamɨzənə	ኣምዘነ		
ኣምጸኦ	ʔamɨt͡sʼəʔo	ʔamɨt͡sʼəjə-SBJ.3PL.FEM-OBJ.3SG.MASC-MOOD.PERF.TRANS	did ʔamɨt͡sʼəjə	ኣምጸየ		
ኣምጸኦም	ʔamɨt͡sʼəʔom	ʔamɨt͡sʼəjə-SBJ.3PL.FEM-OBJ.3PL.MASC-MOOD.PERF.TRANS	did ʔamɨt͡sʼəjə	ኣምጸየ		
ኣምጺአንኦ	ʔamɨt͡sʼiʔənɨʔo	collect-SBJ.3PL.FEM-OBJ.3SG.MASC-MOOD.GERNDV.TRANS	collect	ኣምጽአ		
ኣምጺኡ	ʔamɨt͡sʼiʔu	collect-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	collect	ኣምጽአ		
ኣምጺኡዎ	ʔamɨt͡sʼiʔuwo	collect-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.GERNDV.TRANS	collect	ኣምጽአ		
ኣምጺእካ	ʔamɨt͡sʼiʔɨka	collect-SBJ.2SG.MASC-MOOD.GERNDV.TRANS	collect	ኣምጽአ		
ኣምጺኦም	ʔamɨt͡sʼiʔom	ʔamɨt͡sʼəjə-SBJ.2PL.FEM-OBJ.3PL.MASC-MOOD.IMP.TRANS	ʔamɨt͡sʼəjə	ኣምጸየ		
ኣምጽኦ	ʔamɨt͡sʼɨʔo	collect-SBJ.1SG-OBJ.3SG.MASC-MOOD.IMP.TRANS	collect	ኣምጽአ		
ኣረኣእያን	ʔarəʔaʔɨjan	ʔarəʔaʔəjə-SBJ.1SG-OBJ.3SG.FEM-MOOD.IMPERF.ITER.TRANS	ʔarəʔaʔəjə	ኣረኣአየ		
ኣረዲኡ	ʔarədiʔu	demonstrate-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	demonstrate	ኣረድአ		
ኣረዲኦም	ʔarədiʔom	demonstrate-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	demonstrate	ኣረድአ		
ኣረዳድኣ	ʔarədadɨʔa	ʔarədadɨʔə-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.PERF.ITER.TRANS	did ʔarədadɨʔə	ኣረዳድአ		
ኣረድኡ	ʔarədɨʔu	demonstrate-SBJ.3PL.MASC-MOOD.PERF.TRANS	did demonstrate	ኣረድአ		
ኣረጋገጹ	ʔarəɡaɡət͡sʼu	show-SBJ.3PL.MASC-MOOD.PERF.ITER.TRANS	did show	ኣረጋገጸ		
ኣረጋጊጸ	ʔarəɡaɡit͡sʼə	show-SBJ.1SG-MOOD.GERNDV.ITER.TRANS	show	ኣረጋገጸ		
ኣረጋጊጹ	ʔarəɡaɡit͡sʼu	show-SBJ.3SG.MASC-MOOD.GERNDV.ITER.TRANS	show	ኣረጋገጸ		
ኣረጋጊጾም	ʔarəɡaɡit͡sʼom	show-SBJ.3PL.MASC-MOOD.GERNDV.ITER.TRANS	show	ኣረጋገጸ		
ኣረጋግጸልኩም	ʔarəɡaɡɨt͡sʼəlɨkum	show-SBJ.1SG-OBJ.2PL.MASC.PREP-MOOD.IMPERF.ITER.TRANS	show	ኣረጋገጸ		
ኣረጋግጽዎ	ʔarəɡaɡɨt͡sʼɨwo	show-SBJ.2PL.MASC-OBJ.3SG.MASC-MOOD.IMP.ITER.TRANS	show	ኣረጋገጸ		
ኣርሒቑ	ʔarɨħiqʰu	avoid-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	avoid	ኣርሓቐ		
ኣርሒቕካ	ʔarɨħiqʰɨka	avoid-SBJ.2SG.MASC-MOOD.GERNDV.TRANS	avoid	ኣርሓቐ		
ኣርሒቖም	ʔarɨħiqʰom	avoid-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	avoid	ኣርሓቐ		
ኣርእዩ	ʔarɨʔɨju	show-SBJ.2PL.MASC-MOOD.IMP.TRANS	show	ኣርኣየ		
ኣርኪበሉ	ʔarɨkibəlu	catch-SBJ.1SG-OBJ.3SG.MASC.PREP-MOOD.GERNDV.TRANS	catch	ኣርከበ		
ኣሰራርሓን	ʔasərarɨħan	ʔasərarɨħə-SBJ.2PL.FEM-MOOD.IMP.ITER.TRANS	ʔasərarɨħə	ኣሰራርሐ		
ኣሰራርሓኦም	ʔasərarɨħaʔom	ʔasərarɨħə-SBJ.3PL.FEM-OBJ.3PL.MASC-MOOD.PERF.ITER.TRANS	did ʔasərarɨħə	ኣሰራርሐ		
ኣሰራርሓኦምን	ʔasərarɨħaʔomɨn	ʔasərarɨħə-SBJ.3PL.FEM-OBJ.3PL.MASC-MOOD.PERF.ITER.TRANS	did ʔasərarɨħə	ኣሰራርሐ		
ኣሰርትን	ʔasərɨtɨn	promote-SBJ.1SG-MOOD.IMP.TRANS	promote	ኣሰረተ		
ኣሰሮ	ʔasəro	ʔəsərə-SBJ.3SG.MASC-OBJ.3SG.MASC-MOOD.PERF	did ʔəsərə	አሰረ		
ኣሰኒና	ʔasənina	escort-SBJ.2SG.MASC-OBJ.1PL-MOOD.IMP.TRANS	escort	ኣሰነየ		
ኣሰንዩ	ʔasənɨju	escort-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	escort	ኣሰነየ		
ኣሰንዮም	ʔasənɨjom	escort-SBJ.1SG-OBJ.3PL.MASC-MOOD.IMPERF.TRANS	escort	ኣሰነየ		
ኣሲሩ	ʔasiru	ʔəsərə-SBJ.3SG.MASC-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣሲሩዎም	ʔasiruwom	ʔəsərə-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣሲራ	ʔasira	ʔəsərə-SBJ.3SG.FEM-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣሲርካ	ʔasirɨka	ʔəsərə-SBJ.2SG.MASC-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣሲርዎም	ʔasirɨwom	ʔəsərə-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣሲሮም	ʔasirom	ʔəsərə-SBJ.3PL.MASC-MOOD.GERNDV	ʔəsərə	አሰረ		
ኣስመራ	ʔasɨməra	unite or combine-SBJ.3SG.MASC-OBJ.3SG.FEM-MOOD.PERF.TRANS	did unite or combine	ኣስመረ		
ኣስመራን	ʔasɨməran	unite or combine-SBJ.3PL.FEM-MOOD.PERF.TRANS	did unite or combine	ኣስመረ		
ኣስመሮም	ʔasɨmərom	unite or combine-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.PERF.TRANS	did unite or combine	ኣስመረ		
ኣስሚሩሉ	ʔasɨmirulu	unite or combine-SBJ.3SG.MASC-OBJ.3SG.MASC.PREP-MOOD.GERNDV.TRANS	unite or combine	ኣስመረ		
ኣስሚዖም	ʔasɨmiʕom	caution-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	caution	ኣስምዐ		
ኣስበሮም	ʔasɨbərom	ʔasɨbərə-SBJ.3SG.MASC-OBJ.3PL.MASC-MOOD.PERF.TRANS	did ʔasɨbərə	ኣስበረ		
ኣስዒበ	ʔasɨʕibə	cause-SBJ.1SG-MOOD.GERNDV.TRANS	cause	ኣስዓበ		
ኣስዒቡ	ʔasɨʕibu	cause-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	cause	ኣስዓበ		
ኣስዒብና	ʔasɨʕibɨna	cause-SBJ.1PL-MOOD.GERNDV.TRANS	cause	ኣስዓበ		
ኣስዒቦም	ʔasɨʕibom	cause-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	cause	ኣስዓበ		
ኣስፊሑ	ʔasɨfiħu	broaden-SBJ.3SG.MASC-MOOD.GERNDV.TRANS	broaden	ኣስፍሐ		
ኣስፊሖም	ʔasɨfiħom	broaden-SBJ.3PL.MASC-MOOD.GERNDV.TRANS	broaden	ኣስፍሐ		
ኣቀባብላ	ʔaqəbabɨla	bandy-SBJ.1SG-OBJ.3SG.FEM-MOOD.IMPERF.ITER.TRANS	bandy	ኣቀባበለ		
